customer_uid,is_business,has_account,bill_state,acquisition_channel
c944f4f330a758dd70145183aa9dec98,False,False,FL,coupon aggregator
5aaab9f543d6b699e18d4910189ab1ee,True,False,MO,paid search
9af9d61fcffe02a0530e78b04735a4c8,False,True,CA,direct
0102738b4bb242a09e5f06c3cd40dd95,False,False,AR,paid social
12fb6ff68ffdeae6cfe6d45b09613550,False,True,NJ,direct
20d5a34926ecba87785c0568048581a6,False,False,CA,paid social
cbd8cc71889731e446cd75f958b2ac69,True,False,MN,paid search
38d7c38b5be84e2f256cbc2195d2bb47,True,True,MO,paid search
60d457239c5b4503aafc7992a842fb12,False,False,LA,coupon aggregator
74dc7e7f5d544ae14b9a44bd325860b4,True,True,KY,paid search
18bc6e6ade0db1183a711ee652aa1fb2,True,True,CA,paid search
f06e7cc42e83bc1664d7ff450ead021a,False,False,TX,coupon aggregator
daf07d861c3cf4677cad131dd2a1ffc8,True,True,OR,paid search
ed42934e99839462d71e20c809ded435,False,True,PA,direct
c167cfe07d6fdd1665c8ad87ee31273f,False,False,NC,coupon aggregator
f5e9842e4c32b7b7cb4d1e6d55e15501,False,False,LA,coupon aggregator
b26c6899a145c21030b24f5fea8c890a,False,False,AL,coupon aggregator
36b1a87dc6fba63242bb9cf3942a0f32,True,False,MI,paid search
f2590a4130a6447705c01d4c357ad8ac,True,False,FL,paid search
74c2768c5134fe607cbab4cd65769e05,False,False,GA,direct
32157ed933322df302d0e1c505d4d54e,True,True,KY,paid search
5616b8ebfcf1c7ab72e9bfd999ddce1a,True,True,MS,paid search
1a40de06d29c767345695d629d4e4918,False,False,GA,paid social
bd99926de665492cb0a28f5a96ba5ff7,True,True,FL,paid search
2ffd9b60b4010d51a6da58ccaeae2a8d,True,True,NJ,paid search
87a9e134ac444bc9cdfe8d875860bdf8,False,False,FL,direct
c88e1626dac7adb2ae02d8202941e3af,False,False,NY,direct
d76c08c8d5dee327c24c07b419a7f40d,True,False,TN,paid search
cb91b5bbb456f8b203fad3f32efac095,False,True,WY,direct
bff7a2ea87ac9bd6a29e99c6be9ead45,True,True,LA,paid search
03075487df1038357d8ade73a59d3906,False,False,GA,direct
6224704eb5b05e6e86efbe32890abdac,False,False,TX,coupon aggregator
491cb3532a8def7866174852a87c226c,False,False,GA,coupon aggregator
e42d8a91624fa339cd27cb43113fd80a,True,True,FL,organic search
42c36879a7184050712f20a47eb31c26,False,False,NV,organic search
c5ba2ea9c0e26a97a8a88a138357d38c,False,False,TX,organic search
a5ff8ea76578de3256d420993b984b9b,False,True,CA,direct
76c29e199b100a63eb10cee8707ac156,False,False,CA,coupon aggregator
72d98b4ba8ae1ee5b68a30c90d344ccb,False,False,IL,organic search
29b3faab244c3775b30429af623dd293,False,False,CA,direct
2e437e470dff2311f86e227afd5a40c9,False,False,TX,direct
52b25e525211fbb816ac3d4c7a5d58ab,False,False,NC,coupon aggregator
60038d158056c42e602506d851a7a8c4,False,False,OH,organic search
4e0ab3802379867200bfbd0ffd317278,False,False,AR,organic search
c78dd743f87dada5b02a405bdf55578e,False,True,CA,organic search
422665b6f6e74087b67405f95807d46f,True,True,FL,paid search
9e739e16d4e002acde0b3980d04aca7c,False,False,NC,direct
1dede420e48314d8e799720afee554a3,True,True,NY,paid search
83207ae7d511dda3b9a422142ea957e9,False,False,NC,direct
0ece23aa64b7ba925fb8fd733fecd269,False,False,MS,direct
ecb4ffe0183583c84b5f454999d11a1b,False,False,AL,organic search
5e29ece4699da8b5096c274237189aa7,False,False,TN,organic search
2164de5b0de15c74902b639231a0a681,True,False,TX,organic search
ad4def6a52296f4b59d03daac4e78991,True,True,MO,paid search
bf8326f57806a60f41aeef9b57be59c7,False,False,CA,direct
b944435ced5b3e7fa51686266080778b,False,False,GA,organic search
d734d8ef950d62d4c6ee6753dcf95aaf,False,False,AL,direct
7f05d302d8f5f0cf5f1b5a79290c8d4f,True,False,TX,organic search
228e2a26a807e0580f06a7540b553fb9,True,True,AZ,organic search
6d0c563b3204b9a834991250a8736b89,False,True,GA,organic search
c5f278f79c13924caca920e34f9342f7,True,False,MA,organic search
02ac703e431547c8472112e74519cbfb,False,False,SC,paid social
a6a0ddcabe9226a98e4c3d5b7030d615,False,True,VA,direct
a5a3d90b269291a93d350244513bcafe,False,True,MN,direct
10ac3608a55ea3a0fa3c80d4a2eea9fd,False,True,TX,direct
e7430823aa52a68578ce1fd56e49e583,False,True,KY,organic search
fd6127d8af795bf375b4d7dfff2522b0,False,False,NJ,organic search
e933debe01d574393a0c52a066e3f278,False,False,FL,organic search
90667f87ea03bbe5b619f08c3dd912d8,False,True,CA,organic search
46539f2be7bbf43665ffbbef87571d19,True,True,TX,paid search
2e1cd82c08df4cd2edfbd8dffb22e72f,False,False,CA,paid social
b953fcca9235397f86976691e419d88d,True,True,FL,organic search
f6f3c99f84a656cb63fdc7461a5e3c26,True,True,OK,paid search
02b0c276473e65135b76216ef9d37bf2,False,False,PA,organic search
36cb909f67cfdced2028f7552217babb,False,False,TN,organic search
87ac5353b095c99540af3f68e555d031,False,False,NY,organic search
ae4a3bf7e377ceb4acdb5b509a13b7e4,True,True,TN,organic search
a6b64d5af3c5926f38ef08e7ea28e666,False,True,IL,organic search
5c804c82ddf49b4910b2cbb2c059b1f3,False,False,CA,direct
9dde74a6ddbc019ab5edd79e25b824cf,False,False,TX,direct
039ff853d1e9f9c77bc76ea68820b919,False,True,TX,organic search
953e0f6213d158debd438b14484fc1d7,False,True,OH,direct
b98b9c611bae1e66c818f44747b9ee17,True,False,NE,paid search
7c70a4ddbba201a562113371421baef4,False,True,NH,organic search
38233a7730c1421e0ffc7486ba428eb7,False,False,OK,organic search
7beb7c9b866b1ed5fb07786fd9e46df9,False,False,FL,organic search
988dbdfca9ee1f8c6153bbcb6f46a4d6,False,False,TN,organic search
636bc9634d93e0c1a1761159fbe9934a,True,True,OH,organic search
fa503f223ca518a1f67eda35caf85314,False,False,FL,organic search
b412607f1b4ca7a5709ebfdf738de9ba,False,False,SC,organic search
ab71ac0142a09573408c129620fb0efb,True,True,NC,paid search
303bbf926c5881440959d0158359ff29,True,True,TX,organic search
fdd5cd0de5e2b2fa1f7dac60477ee101,False,False,CA,organic search
994820c6693103742ec761f5b4c24a4b,False,False,FL,organic search
ae4142a79bb012909c8c08e70fc3ede1,True,False,OR,paid search
e13edc47531e8b75e1b50e370dfe5819,True,True,CA,paid search
f3eda0a517095a5d9a7f336c27a658f0,False,False,SD,organic search
927404d21438d28901e8f494304637d6,True,True,CA,organic search
fe7a0e4045da3e4b0ee9e0b476278e77,False,False,CA,organic search
20be5ba6516158e5864c0f0dcb7f41c1,True,True,FL,paid search
4a82143957c698af3b795c5b451a93e8,False,True,OH,direct
1d30b55dfd3613a0e40ce17224b9b75f,True,True,NC,organic search
e20e6132a3fca0aa707c5f4bf24e2a51,False,False,FL,direct
e08bbc02e9394d1ac1fa9ebabf46625d,True,True,MI,paid search
44f90a5b47d0c1e4391b40bdb4c6a915,True,True,NV,paid search
e17082898dcf08d89fb242c13a430b3a,False,False,NM,direct
ced441f1491a4266242c684b709444f3,False,False,TX,organic search
174274bc203d803ba3175b66153b4557,False,True,MN,direct
7cbfd0900594b54c03f75cf648489a1b,False,False,KY,organic search
8d4be313585ffb2a852b5a7229ffb7c3,True,True,IN,paid search
02de39d2dfc38dab1a990032693c82b4,False,False,MS,organic search
dcf999a61be34807ffd6a81811c51c85,True,True,IN,paid search
b23574baf7aa6cbd012f1ef8fd81d3e5,True,True,MN,paid search
d7555d17449336c242a4f1a8d637cf5f,False,True,IN,direct
6751b2ddcd0473970b4c67c98eda2859,False,False,AZ,organic search
56d05ac4722ea527144a1bb744e4e189,False,True,TX,paid search
0c25f6cf8981932e327067c4638da0ae,False,False,FL,organic search
0208233a125d6791c2db23ff0167d205,True,True,GA,organic search
1a8674d14df1e4b3c038ed2b99293ad0,False,True,WA,organic search
32e4b3db52ba30b88858a64398b3fb57,False,False,TX,organic search
0415a5734a26aa7227c1cfa20b29fb28,False,False,AL,organic search
a4447eaf334d735b7491be25a3c0a253,False,True,TX,direct
4a61ed6647b788654f37d92b4d46d3ae,False,True,MS,direct
4adddd5014cf75e8ffc8b39c9b929ddc,False,False,TX,organic search
3ac54dac830b93f5234b72591453306c,False,False,CO,paid social
58ac0963185af0c4e990cb75f42caa4b,False,False,SC,direct
c124ea8505b78ca017089b0b9e979600,False,True,IL,direct
41ad3b165399931a3366dc10d4f0c9b0,False,False,LA,direct
dc9d8eca3428f5536017f172cb7110c6,False,False,PA,organic search
03e6428cbeac8e10f0391200582832d8,False,False,VA,organic search
ed67e0386b41b482f29f39e1449aead0,True,True,FL,paid search
12d452abd546187e6204ced7f4d801e3,True,False,IN,paid search
d2f82415283df17b628958d8b5390a3e,False,False,TX,organic search
018888043020c2b84f8ab55c947b368d,True,False,MD,organic search
76a985b545adfb3ffee52c80a1a34c98,True,True,NJ,organic search
2d59386ee8783987b9d55fea44c67e88,True,True,IN,paid search
4e7c7e7455f85173686c7c9ada18d4ce,True,True,CA,organic search
3cc575d3fdc9adc911e2c62381154e94,False,False,OR,direct
04ccc9d881fc138fb4e56e465de31577,False,False,TX,direct
93a4c2c4f0a1e7abb0fc9f811c4ee0c7,False,False,TX,organic search
3a26ad29bc21bbd6552ed6297656c486,True,False,DE,paid search
6c123d9c59a940e52e26e13b79dd0b8a,True,True,IA,paid search
69ab1a96200ce110d69ce2ad0dcfef0d,False,True,MD,direct
a5342914f3b83ac904a8c746f9e360c1,True,False,NC,paid search
f756c6ee46f3e65abf6c4b084bff01f2,False,False,PA,direct
0ee91f47587ca7a702259129864b1e49,False,False,TX,organic search
33af321075fb6d380c5437c9b88418bd,False,False,NE,organic search
038673d61ee27e608c663eba2f483936,False,True,TX,organic search
e17e6cd372101b70c7f47db221236b43,False,False,NY,organic search
0d375d721511c28df5a70b330f43580f,True,True,NC,paid search
b5e3f0193b5c3c5a20ca086d340184b2,False,False,NV,organic search
fd88bd23a8d946d8d5f22996a3742541,False,False,CA,organic search
572017dc309d4ebeb987e807c772e32e,False,False,GA,organic search
445c4ecc3e82bd57a5e91bbd28e2cb53,False,True,AZ,coupon aggregator
beb3790a6b345cd63caf3ee243be5db4,True,True,TX,paid search
13c89e74444ff1aac2ff14d22cd9a15d,False,False,NY,organic search
5dee7bc19b940d94a98a8ee4238f7b6e,False,True,MD,direct
0cd48e368d2b0d85fc79f9ac45bbb0aa,False,False,NY,organic search
b0e73914a3ee5a0f183d00fa986b54ff,False,True,GA,direct
a1816f3044611f2ea6bc48ff3be702ed,True,True,WA,organic search
08c0bf7604b809f1a62772d60d4a59e9,False,True,VA,organic search
d6d5a3865393b6342a215872ab7ab443,False,True,KS,organic search
adf9736b0a68f3e0bdb9b6d90eec8a6c,True,True,KS,paid search
81fb2bc81fc745fab0492bfaa378ff14,False,False,SC,direct
7f45f41f22727ad0ac68d87996525484,False,False,CA,organic search
308ae14c0a0815f82c6fcf4719c0541d,False,True,OH,direct
bfc6497566225a04e54e749bd6615953,False,False,IL,organic search
8a08d31d0b1e70fd374699b528d6372f,False,False,OK,organic search
5e1c11cf4dbee8079663e9b0b1691b81,False,True,IL,coupon aggregator
f0843988db355218c6537e89ac63eaef,True,True,OH,paid search
5e8361e2aaf221e5d1d7f7c445503c25,False,False,IN,organic search
1feda60d5b33c26bf8078feb92eedc4d,True,True,NY,paid search
7cdaf5f2d05a7169f23d34c54b06fc65,False,True,PA,paid search
cdf32771c5a15ee0c5663df5b3cb482c,False,False,CA,organic search
bb3e8cea2fadb5a2e275924f7a7ea1a3,False,False,IN,organic search
ca3f2f8d34fa5348cbec6fd3ed4bd496,False,True,KY,direct
074acf3a9e43d63a9cf4cecd78fad9be,False,True,TX,direct
c4bd3e766757c7afcf00523bbef8164f,True,True,OK,paid search
b4cc8edf70f081e26efdd2f6d26c4574,False,True,IL,organic search
f8d762ac0271671ee0b7c43f4283226d,True,True,FL,paid search
fb3ea6ae8a15cf20806f11f6d86f86a2,False,False,GA,organic search
86bc545b5c5889c7758249274de26bb5,False,False,TX,organic search
a947bdc49e4618731788aa8e766dd7ff,False,False,KS,organic search
2896ae9bb607d7aae3bbdb615e00e108,False,False,MS,organic search
97832213323cbd958aeed250fbeecb2a,True,True,CA,paid search
f04df3a386c86504160f7133133f8b09,True,True,NJ,paid search
256b10ccdb62799249fbad5690f20bb1,False,False,KY,organic search
d7463237092cff7d935f20fff20c9fbc,False,True,GA,organic search
6f012408b9d0acaa3e9ccf5846dfa682,True,False,OH,paid search
00b51003aceb47deb776da998bb6221b,True,False,WA,paid search
409f9d03cd05f0e225451e1b9ed0ef8a,False,False,RI,organic search
d3e474be220558bbb874a02a17d2b9fb,True,True,PA,paid search
2470fd512d77116140729e72c7b92f8d,True,False,CO,organic search
343fcb804c95e76a36752b4c4dbb3131,False,False,FL,organic search
513ee772260ff38646e2296aab5ccb82,False,False,ID,coupon aggregator
6160cb805d9c7d47994adcd1bdea3061,False,True,NE,organic search
7c0eee503b5c28dd2f185a1b3a8e5634,True,False,AZ,paid search
8efda7e5994b7c0cfa01c077558cee83,False,False,GA,organic search
e81964523dec82276fe008b1114519fd,False,False,KS,organic search
5db84d3fbde85fb445635a75d45dec10,False,False,TX,organic search
2458afca40a312d671f28312f7530b6f,False,False,WI,paid social
7aa75b302eb543266c8fdbfadf6f3f80,False,True,TX,direct
da644169d8a16667f38695b14a653b59,True,True,AL,paid search
09edec383f4582dcae0aed962ab24370,False,False,NC,organic search
e54110df2e4aaa6d0e2cc0f1d7a9fcb2,False,False,OH,direct
a47e51d5f69413846944de08d40aaab2,False,True,AL,direct
49de757240619bf48e723ee21a66e2f5,False,False,AZ,organic search
76f3c07a409bfad26f31268e0f6b40b1,True,True,FL,paid search
0593490255cff65d33b2aea62cbb26f5,True,True,FL,paid search
9cdfba1902704a7b62d6ca6a912f914d,False,True,IN,organic search
4a9b7b6035dd5e4a9dc42d5d5e74e213,False,False,GA,organic search
c33143c5844d810634caf4eb3b0955e2,True,False,CA,organic search
488c7ac1808570ea6964ff9515afd8c6,True,False,NY,paid search
844db5947decde744e682229ec2cfb3b,False,False,IN,organic search
b3cc37d42828d499d8f49f77a87903df,False,True,LA,organic search
c8309ee87dfeb275627eb7b8f988fc78,True,True,IA,paid search
d211b1e743eb0a0d16cd7725ea81b33d,False,False,NY,organic search
7fad806da7ef14695324b1d299763aaf,False,False,FL,organic search
b789c10d49a4cea9b2910521aa7f1b36,True,True,TN,organic search
495e2ee3c2c28b228d943d064eb99843,True,False,NC,paid search
ba87671f6bc066f76b8524cf86425004,False,False,NV,direct
19fa57a8205d2be546e5406896085738,True,True,MN,paid search
7c8935df145313ff14b77d6d51dcb01f,False,True,OH,organic search
e42caf643518208470f7da3d73a0e98f,False,True,TX,direct
7365f9ef8c93faad2afa68e41e693201,True,False,FL,paid search
cdbc4c112b924ea2cd3a8aae4eafc427,False,False,LA,direct
74fe34a27a129a91c3ee395a6397d2c2,False,False,DE,organic search
9db0118c5b9e5c7ebdc0e02cac802cbe,True,True,PA,paid search
c050ac08d1e738c6f45e09371baed394,True,True,VA,paid search
b650431572564ce526542975719a6b7c,False,False,OR,organic search
4880ca19605ae1ae77b187af3d99fe33,False,False,OH,organic search
84a3f0d5d7b593c8349cca71881e9807,False,True,CA,organic search
5711195575a9d882821b582dccae477b,True,False,LA,organic search
c15a0881fb0a866145e4dfe99cde8dd8,False,False,TX,organic search
99f88e73cea051f41e57a40533153bfa,False,False,KS,paid social
ba9efb1f20bb8e92486d342e435f0ff0,True,True,FL,organic search
5b8be4e3f6ec3f3ea009fa5249921e89,False,True,LA,direct
f64b3efec62560e377fefdd2878cd9c5,False,False,MT,organic search
7a9aab0f21c61761b0395f09a196d3cc,True,False,CA,organic search
eef88de2f6349a21d1cd5d6e6ba73d1b,False,True,OK,organic search
15db85fdef579d10ac79fc3f78c22b9a,True,False,CA,organic search
ce4a37fea231760ebab5ff6db06000c5,True,False,OH,organic search
64d414f620d271b3d77d6b93249c2f85,False,False,KY,direct
3eef3fe975d858cb611db35be12bec43,False,False,OR,organic search
aef035e66ad1a7f6eb6cada77b09a4a5,False,True,MS,organic search
a5368052891f3497ddbadebc5bcc7c82,False,False,TX,organic search
b41ed3ba7b415b817db3fa0a70a41526,False,False,KY,direct
2c083faf04ea57c114cc158e560ad458,False,True,OH,organic search
da8aa167a639dd044de020bfe2209a0d,False,True,TX,organic search
44f2fc25f1d89fbb97cde8de7f64a78f,False,True,GA,direct
6dd165e7a351e7d0a0a27e6243575711,False,True,NY,direct
f27937f42c600a2f7e46e6fd70f7d4d0,False,False,MN,organic search
aa8af327412f723810860922c94ffd1a,False,False,TN,organic search
08a97e73d4651d1bdc717119507a22ac,False,False,TX,direct
9b7df5f97bd9999344a65241578403de,False,True,NM,organic search
8beadfbf48c2fc0fba8ae8a1905b6d7c,False,False,OK,direct
bd4a7922168e7c3bb1e5a89098eab3ab,False,True,PA,organic search
09acba0c735708dd166cb07b399a65f6,False,True,IA,direct
762c0ea459821a77607a9d71c61f6675,False,False,GA,organic search
9b7cd2dd61aa6ab633a9480ee5c8c3cf,False,True,CA,organic search
4acb903672e3471d4781d9246b55c483,False,False,TN,organic search
ffd3e8b5d4d1552f670fd1a62a59349d,False,False,MD,direct
3a6e3d25bf2f7b8c3d63125869f42f52,True,False,NM,organic search
4f20e5c0e97e09e58fff3d81601cd61d,True,True,AL,paid search
01b1f88210ca8606bf088007331494ab,True,True,CA,paid search
ec232c7394619b4346c3e167504074d1,False,True,OR,direct
ebbceed9b9d98b404c210802c3121d7e,False,True,IL,organic search
6c4bd2dd3f9d9d6d8af19c0c6d291a5f,False,False,OH,direct
8eb4cb5e64730edbfe8959bdebab413f,False,False,CA,coupon aggregator
4e7452aa258d30c1c8a57dcb279ae6c7,False,False,SC,organic search
b7b30f8b81d0d7bc559e17018cab4de2,False,True,FL,direct
b29f74215e3eb356e6247b0d0fe7240a,False,False,OH,organic search
2a02e99680a8f072f43a995c2af2305b,True,True,FL,paid search
caee5c09a580bc8e2882d7e876b37e40,False,True,KY,organic search
46d5e971651d50b91befcb294252ce69,False,True,IL,direct
7ce33fb4e78a915f668a1e9506e4b42f,True,True,OK,paid search
c7c11302683126482c8ced0501f1ad56,False,False,CA,coupon aggregator
a2eed54bda8f2af87f55a130c5abe02d,True,True,NY,paid search
4c5200e7aa3c9787a3a508a022f94a69,False,False,CT,organic search
ad6e6782492983a6294481c3b628e3ec,False,True,OK,organic search
1581f5445b2396c5d15b6abe5e1fb4e5,False,False,TX,direct
a89232d47965f8e28d32d63b69f0b33f,False,True,MS,direct
88959a5bc55186a445e80130a244f168,True,True,NC,paid search
e8d1a56de79c2f299eccce2a56867d10,True,True,WA,paid search
bd9e6709aa30922880487753735f2bbc,False,True,MI,direct
0d323c4a6e26184e263812ba3ff5175c,False,False,LA,organic search
94b2f782d512990add57631f6f169506,False,True,MO,organic search
6a0eeb0f296ab1d8566cf979f875392a,False,True,WA,organic search
3504652dc6289905d18effd798584d03,False,True,ME,direct
1a34ae6c5365f9f5b5ef48c8dabade19,True,True,KS,paid search
667a38190e4a2bcda04dc6f80ff6d911,True,False,LA,paid search
f070b969dfa78d1baa478f52687f5843,False,False,PA,organic search
97eb380d0693d5433e6c51bd5f48dd7c,False,False,TX,organic search
2d1fb2eeca1623b57d5d5c1793291113,True,True,GA,paid search
0d3db595eed3b49c1c0e6f5e88f8a71b,True,False,OK,organic search
cd4dce3f08f0c4290bff22b57c021563,True,True,OH,paid search
4c3f675b8332feead01ec461af3b7cf7,False,True,TX,organic search
ebea181d95ff83844a282c44bb2da50a,False,False,GA,organic search
b6663871d1b01acfaa80e9437fa887fd,True,True,CA,paid search
bbd16d6c6899a9e8add9c370ea0fed23,False,False,TX,organic search
5e15b1ed54d708f4bc17c37a9d03d373,False,True,TX,organic search
b093d135997feb988980351277cea943,False,False,CO,organic search
0f9c4e5a7a5a1c929399cdcf73042006,False,False,CA,organic search
9e2b1d08a603117797ef09adbd1be80e,False,False,PA,organic search
de29ea3f4c9d9c34938d184db95d4fd7,False,False,OR,organic search
7eb07c70acecb58f965787fb5303b8b6,True,False,CA,organic search
7f10d32cf9d1bd3cd21d15f02ff0d985,False,False,KY,organic search
f0265bd526664602160ad0d35eea4106,False,False,PA,organic search
c5e8a91b39fb0f4836aeaf51bdcf3490,False,False,TN,direct
82908e9f1c46f053ede773030de2b5aa,False,False,GA,organic search
11713775a3dbe0922913e70130dec47c,True,False,TN,organic search
c0511344a32602e35e8870925829b82d,False,True,TX,direct
020a4821ba86886e0048daa24f4aba95,False,False,CA,organic search
0a233525e9ef1243a370a6ff4f7956dc,False,True,CA,organic search
c130094aefcb36d2cc1af2bb610746df,False,False,NC,organic search
f71adfe7fcb7338d08ea7cac03e54fd2,True,True,MN,paid search
020ab61951dd5618bcf23f4c3722b494,True,False,TX,paid search
25fa6c0081242098ad3c3a22dddd5ec9,False,True,FL,direct
5582208850f8c1aaa83950f865f88a9f,False,True,LA,organic search
6cbf35a6598bcfcb90e3846bc668bf97,True,True,MN,paid search
9e62dbd3075e74981f955eac6ffd1f7f,False,False,MD,paid social
139d131fe2af096da6bf606df88fcfd6,False,False,NY,organic search
151beefb4c1e96a24bbcfe0799bd8f2b,False,False,IN,organic search
f1246372e2b882d2b34488b3e111dbef,False,False,NY,direct
db0f877d9faaa3afda8dcf3f72348ef7,True,True,MI,paid search
9ea66c9b5bbc33ef1c2d03382757e0fd,False,False,NY,organic search
29b52073495dd13853791bde917f2366,False,False,NY,organic search
859bc91a52b3ca055fdcf02bfb0667c9,False,False,FL,organic search
cd14d35ca878a41b7deaa5a957c4828e,False,False,KY,organic search
13ff9919e9f4b8269dc6663851e11aa4,False,False,AZ,organic search
2d4349470dcf88782a006ed9ca7a85a1,False,False,WY,organic search
1f5745b0f4830e2d94b0782756cfa4ce,False,False,NY,organic search
365513dab5c5eab649e2e0989efd94e7,False,True,WI,organic search
f81183e426e9e2ff09e189a4e9568e0f,True,True,MN,paid search
8be658cd2cededd75bdf669f6a27b65b,False,False,SD,organic search
1c0bf4adc212e011b2a2c43215b34d31,False,False,CA,organic search
ea0d685a3971feca1a4b615921e9329e,True,True,CO,paid search
44f3d7fa7806927aa4ec12dab79895e1,False,False,GA,organic search
371cdbcb1f1d8e3c784cf72d92e79959,False,False,NV,organic search
9fa068f6300b8cbcec2bb0e3712e47c5,False,False,NY,organic search
8e08fa456ac36c0801cbbc8d0c16472d,False,False,OH,organic search
bc6a3d2495a2145c1f45e10b6f74a80a,True,True,PA,paid search
74bacb4c8f49903984f558dfbc74d655,False,False,IN,organic search
85f64a14346fa1edf8fa6dae63e1387d,False,True,OH,direct
96b6487915dc4081efe80007f1680e46,False,True,CA,direct
7fa92640bae1062872403d7e8d55cff3,False,False,PA,organic search
2435519a8df0bec68766959c2257b9fb,False,True,TX,direct
ed2493d688960be097d42144e8cf2ad7,False,True,OH,direct
0b8aabadca6fb9706f94ebbdf8cb31a3,True,True,FL,paid search
9085b875499547fefca46dbba9f35f2b,True,True,TX,organic search
aeacc2476918ea6e2c66433a2cc0bc7a,False,False,VA,organic search
62e9a8ac4ae63285cb8651fc60acfd9e,True,True,CA,organic search
f7facd8a49fcc85afb830933b9783784,True,False,FL,paid search
0dc6e278832d3ada1517745ccb546734,False,True,CA,direct
86c8fa6934d78269b6eb89102fc209a7,True,True,NJ,paid search
02b042e8f282e1682691b27b450dd8f7,True,False,KY,organic search
4996d1d35d4c40c46971387a3010aa32,False,False,MA,organic search
d45a7bde74959c5aaabf4202c76ea438,True,False,PA,paid search
a779c8a973ae4faba6bb3d5f28341c71,False,False,OH,organic search
1070cbee9813ee7fd309631a8397ff4f,False,False,OH,paid search
0948249b1d3bdded92a6b36c7471eafa,True,True,FL,organic search
ef3d1e612bb0fa3243fc4737f9a4729a,False,False,TX,organic search
3a5868f450dde31eee9dde4564fa891d,True,False,PA,paid search
98f8d9eb9daae2676d2d3ac565a571e4,True,True,PA,organic search
55d4ebb7875f60eb9b2c5ae5057d6a3e,False,False,MA,direct
9f8a63dffd761f8e1afd44c03a0bc7e3,True,False,OH,paid search
ea4785fe366ded87faee97371d62fc2f,False,True,NY,direct
6db4ad2bec02000f000483cf4d8d706e,False,False,WI,organic search
20fb567124245a5bf24f5486ad3cf18d,False,False,FL,organic search
ba44976322fc322876d7ad606180621c,False,False,IL,organic search
687b2debd3b0846937143c28043c10d7,True,False,NV,paid search
5c2fd77fd10b17783f96391501c8511b,True,True,NM,organic search
0c8f4f2aa03f98a5d1a4412c5a099b40,True,False,SC,organic search
3c13a135e8db83ca7cdac68ffbc27372,True,True,NY,organic search
c40dd7c53548715d981bb74ee288ced8,False,True,NC,organic search
4a31dc7e9625bed1cd8c696dc96ed517,True,False,NY,paid search
19b05319020256490ea4be848d8a2590,True,True,TN,paid search
a2d0887d1bdf04a96f72fa884ca88f4f,False,True,OK,direct
95ff2b1b831675d702d5f2d84fef83cd,False,False,IL,organic search
bb52cd2b825eeba45767c671db228b6a,False,True,OH,direct
1e1d31497f34ff8843607ddce082b413,False,False,MN,organic search
74bfa8e8e9ff9951e479e13969e9ac19,False,False,MO,organic search
b68bf1e1113bbefde88a5f620c692321,True,True,OH,organic search
c245c85acc7c269f7f4457b1b3a902b8,False,False,KS,organic search
a03cf5ee96ef615b5c43b0dc3f539566,True,False,TN,paid search
4b742333fb3ff02c5db75d94f0975a32,True,True,NY,paid search
8018684fde7cba03dea36d574706490e,False,False,AL,organic search
2e7306db8fa50c57b41cc84e697cb52e,False,False,OR,direct
73b9b5e1a9fba9bd29701d432654ae95,False,False,UT,organic search
55749ca9191e3782830f94a6b762ed53,False,False,PA,organic search
2bf8ccd1f91c820a41e9e8319c62d3ba,False,False,AZ,paid social
4283b3a739b00b799bd1f7a0f24ee3d6,False,True,PA,direct
8eee4b08d462c5dd657297a8ffb74a1b,False,False,AZ,paid social
aa2c808e6800886c91975961d0f252f1,False,True,TX,direct
6b42d8a7450f42314df4ef3cf867db7a,False,False,SC,organic search
9c03d3b5b5abba6d0947ebba855b6f17,False,False,GA,organic search
903446782c278e32c5fb38d9000ee883,False,False,CA,organic search
2d615169e3814b5ac40121d3c83aec41,False,False,NJ,organic search
255b196089a7644ec8169395730dfbe6,False,True,FL,organic search
ad8d5a3a8af6a40f9bc856614df554bb,False,False,FL,organic search
94cd1837c4bea540900dbdf2e23ce5ff,True,False,CA,paid search
4d08675fdb88b6b7bfcc801e83f32335,True,True,NY,paid search
9fcc2b74a181559ba398090e85ab8467,False,False,NC,organic search
905903b76c7633d1e6f0a77f0e5816a3,False,False,TX,direct
d2fa91fd7760c70f21525890345d33ea,False,False,TX,organic search
2da80704551bd963fc3c80690a215799,True,False,WI,organic search
50948dddeb1be47edd8bba697ac629c5,False,False,MS,organic search
b87c5d70eaed277dce29c11a4231bbf4,False,False,NY,organic search
c262090bb4aac309abf1bd7ef9598f16,False,True,MI,direct
0a9d1e8236d498ee8d13e8b6609e6213,False,False,KY,coupon aggregator
bd147bd31a144d3b58a5cf678c96b18f,False,False,CA,organic search
20d8aa90da29d2083327afc263762658,False,False,TX,organic search
096f93a57d84adbe99f30d38c53c404e,True,False,MA,organic search
f0d5cb267430845b9784cb27f7b59259,False,False,CA,organic search
b3c2ac4af4e343768807ff76d1346274,True,True,FL,paid search
7e322d2123503060accd728ab27c44af,False,True,IN,direct
fed8022b584764b27aaa9f079f6adbf7,False,False,OK,organic search
75831d515c3d7981b1150c17521ae5d6,True,True,NJ,paid search
be681c96d263346e0f2d09f45beed768,False,True,OH,direct
2527165e28e34844c67330d5a97b4a64,False,False,TX,paid social
440e69d6bf2c79333b6ee050680fb12f,False,False,AR,organic search
6c2285744f73dbf950c62b88d5ce25de,True,True,NY,paid search
