order_id,customer_uid,order_timestamp,discount,ship_state,shipping_revenue,shipping_cost,returned
14760546,8e7755749a29219506dc5adfc84bb743,2019-01-26 03:32:56.697,0.0,GA,7.95,7.39,False
17617874,8e7755749a29219506dc5adfc84bb743,2019-04-12 18:59:29.810,0.0,GA,7.95,7.94,False
16579996,8e7755749a29219506dc5adfc84bb743,2019-04-06 23:57:14.276,0.0,GA,7.95,7.94,True
14444846,8e7755749a29219506dc5adfc84bb743,2018-12-07 22:07:28.829,0.0,GA,0.0,14.19,True
12640357,8e7755749a29219506dc5adfc84bb743,2018-10-14 23:57:35.903,0.0,GA,7.95,7.39,False
19196125,8e7755749a29219506dc5adfc84bb743,2019-05-30 03:15:17.146,0.0,GA,7.95,7.94,False
8599067,8e7755749a29219506dc5adfc84bb743,2018-03-01 01:24:32.590,0.0,GA,7.95,7.39,False
14698492,8e7755749a29219506dc5adfc84bb743,2018-12-18 22:02:20.258,0.0,GA,7.95,7.39,False
11301773,8e7755749a29219506dc5adfc84bb743,2018-08-02 04:51:00.137,0.0,GA,7.95,7.39,False
8923997,8e7755749a29219506dc5adfc84bb743,2018-03-21 20:03:05.055,0.0,GA,7.95,7.39,True
8842304,8e7755749a29219506dc5adfc84bb743,2018-03-14 20:46:16.265,0.0,GA,7.95,7.39,True
8694670,53f39cbca4d9b88a477fb2c1f79320d9,2018-03-27 19:58:57.570,0.0,TX,7.95,7.39,False
8970370,102dac10690dbd5b9e811b89f0e46110,2018-03-20 12:50:07.799,0.0,AR,5.95,7.39,False
8598047,2a2c9afe766fae832407fe21d1909623,2018-02-27 02:08:33.727,0.04,FL,0.0,7.39,False
8980125,8f027f83d638ebf16d9b06493d78c0eb,2018-03-21 15:42:13.231,0.0,MS,0.0,7.39,False
8831761,dfa7bcd46538fc0ae83ed9c097b7697c,2018-03-12 04:04:41.881,0.075,IN,0.0,7.39,False
8590599,76438d017d793f1a8df101d9aa26d817,2018-03-01 22:28:18.544,0.0,GA,0.0,7.39,False
23959045,cb34b1426df8f508ebe306b5226e64b6,2019-10-15 03:57:30.060,0.04,TX,0.0,8.27,False
24971669,cb34b1426df8f508ebe306b5226e64b6,2019-11-13 03:50:05.271,0.04,TX,0.0,8.54,False
49656052,cb34b1426df8f508ebe306b5226e64b6,2020-07-23 22:32:18.837,0.0,TX,10.0,12.4,False
9751368,cb34b1426df8f508ebe306b5226e64b6,2018-05-16 19:28:47.639,0.0,TX,0.0,7.39,False
19132158,da644169d8a16667f38695b14a653b59,2019-05-27 18:02:54.821,0.0,AL,0.0,7.94,False
9196979,4a0e524de3a4516142b4ee4e15e71d93,2018-04-03 20:58:13.530,0.0,NY,0.0,7.39,False
9210386,34475f81d77cc00b0a243e16e36359d0,2018-04-04 18:00:01.574,0.0,CO,7.95,7.39,False
8845600,098ad6ec8b0b325f808f879a516812ee,2018-03-14 19:39:38.168,0.0,AZ,0.0,7.39,False
8882666,8c1e878a169f47cd2bdd1d5041668d3c,2018-03-15 16:58:11.149,0.0,MD,7.95,7.39,False
9529350,8c1e878a169f47cd2bdd1d5041668d3c,2018-04-24 21:05:36.143,0.04,MD,0.0,7.39,False
9030809,8c1e878a169f47cd2bdd1d5041668d3c,2018-04-02 01:16:38.180,0.0,MD,0.0,7.39,False
8884024,30314d1eea390e498b2fc2e5220433b7,2018-03-14 23:46:13.202,0.0,OH,0.0,7.39,False
9158520,aecbb8297f1bbe074ea2b976b5cc4a51,2018-04-01 03:22:39.350,0.0,UT,7.95,7.39,False
8941003,dfa7bcd46538fc0ae83ed9c097b7697c,2018-03-19 00:42:43.983,0.125,IN,0.0,7.39,False
9250629,2a2c9afe766fae832407fe21d1909623,2018-04-10 17:48:56.143,0.0,FL,7.95,7.39,False
8917909,e84d02e11507191e7ad6ff454d506366,2018-03-19 22:26:20.178,0.04,OK,0.0,7.39,False
8830013,63374e00d1d161f4ca5c10d026d2f5ce,2018-03-12 17:35:14.357,0.0,IL,0.0,7.39,False
12292171,8bac8ba454c44eb47cea62b1cdc64265,2018-09-19 22:14:05.261,0.04,MO,0.0,7.39,False
9206764,e8e3280b86738ba07d7fb0bd56a3f3bd,2018-04-04 14:25:09.100,0.0,CA,7.95,7.39,False
16064580,9c956b79c24f622925a9c823cdb6ae76,2019-02-19 03:43:44.706,0.0,AL,0.0,7.39,False
18536888,9c956b79c24f622925a9c823cdb6ae76,2019-05-08 19:42:34.142,0.0,AL,7.95,7.3,False
11004981,9c956b79c24f622925a9c823cdb6ae76,2018-07-20 01:49:02.619,0.125,AL,0.0,7.39,False
8855228,0587750c4979a1be500d750569d4cfd2,2018-04-12 21:23:10.136,0.0,IA,0.0,7.39,False
8677057,e84d02e11507191e7ad6ff454d506366,2018-03-14 20:33:10.154,0.0,OK,0.0,7.39,False
10057831,8c1e878a169f47cd2bdd1d5041668d3c,2018-05-27 01:07:49.358,0.04,MD,0.0,7.39,False
9046314,dfa7bcd46538fc0ae83ed9c097b7697c,2018-03-24 20:24:27.942,0.0,IN,7.95,7.39,False
57398678,1808cdd9ff714dd533d6eb3323ce3097,2020-08-24 18:03:43.440,0.0,TX,7.45,8.3,False
8847212,688226fb922e35da4d1660e08aabd269,2018-03-26 20:03:08.666,0.0,KY,0.0,7.39,False
8275714,ff1c8792bd322ececed21e43d715b310,2018-04-17 16:16:16.838,0.075,KY,0.0,7.39,False
8929656,0ed7853ba9743411780067acf5b594a6,2018-04-10 01:52:34.297,0.0,MO,7.95,7.39,False
9080517,57dd4c189d6579c0c1ab92bd8a078ac8,2018-03-27 19:47:29.700,0.0,GA,7.95,7.39,False
8974578,5945fa89273681f4790b9c934540e898,2018-03-20 16:59:06.093,0.0,OK,7.95,7.39,False
9102217,2c7f071699fe47c7853be51ff1031881,2018-04-15 00:57:03.308,0.0,TX,7.95,7.39,False
9468920,3069349651afb03593af7d090535f5dc,2018-04-19 21:48:47.837,0.04,AL,0.0,7.39,False
9476018,ece3833775c3e3d5ae38000683a6649f,2018-04-20 02:15:09.825,0.075,TX,0.0,7.39,False
9162330,90580ab9f0c58b0282a5999f2df7ce66,2018-04-01 15:35:45.727,0.125,OR,0.0,7.39,False
22762560,097d21a6b0752caa2f3d746522af8b0f,2019-09-24 22:20:47.267,0.0,OH,7.95,8.54,False
67167483,097d21a6b0752caa2f3d746522af8b0f,2020-10-01 16:44:09.433,0.0,OH,9.95,10.04,False
37837684,097d21a6b0752caa2f3d746522af8b0f,2020-06-11 20:20:54.661,0.0,OH,0.0,8.3,False
21694284,097d21a6b0752caa2f3d746522af8b0f,2019-08-22 17:02:51.202,0.0,OH,7.95,8.54,False
16503714,097d21a6b0752caa2f3d746522af8b0f,2019-03-06 21:25:55.598,0.0,OH,0.0,7.94,True
23349974,097d21a6b0752caa2f3d746522af8b0f,2019-10-03 21:51:52.262,0.0,OH,0.0,8.54,False
12894330,097d21a6b0752caa2f3d746522af8b0f,2018-10-29 04:28:58.343,0.0,OH,0.0,7.39,True
9395083,dfa7bcd46538fc0ae83ed9c097b7697c,2018-04-15 23:05:53.810,0.0,IN,0.0,7.39,False
80347414,6b2f049b7d99deeffd2af5f0ee343b84,2020-11-10 20:41:55.609,0.04,UT,0.0,11.0,False
18903420,6b2f049b7d99deeffd2af5f0ee343b84,2019-06-17 17:34:33.400,0.04,UT,0.0,7.94,False
18186979,6b2f049b7d99deeffd2af5f0ee343b84,2019-05-06 19:01:16.355,0.04,UT,0.0,7.94,True
12735710,6b2f049b7d99deeffd2af5f0ee343b84,2018-10-17 23:50:12.870,0.198,UT,7.95,7.39,False
22219586,6b2f049b7d99deeffd2af5f0ee343b84,2019-09-06 16:51:54.450,0.0,UT,0.0,8.54,False
10630335,6b2f049b7d99deeffd2af5f0ee343b84,2018-07-04 06:35:38.477,0.04,UT,0.0,7.39,True
9414570,85898969723be9ea51888ac980b10512,2018-04-16 21:25:25.733,0.0,AL,0.0,7.39,False
9078501,db47a46b2925e53290b3565638bac0f6,2018-03-26 21:18:49.520,0.0,TN,0.0,7.39,False
59091158,46788ca3891bcce414add49628edafe2,2020-08-30 17:35:49.835,0.0,MI,0.0,9.04,False
23034954,46788ca3891bcce414add49628edafe2,2019-09-26 02:27:29.697,0.0,MI,0.0,8.27,False
15905511,46788ca3891bcce414add49628edafe2,2019-02-12 21:18:24.603,0.04,MI,0.0,7.39,False
10281736,671ac45f9973e0447afe930ffebda0ca,2018-06-07 16:36:14.149,0.0,VA,7.95,7.39,False
9266025,671ac45f9973e0447afe930ffebda0ca,2018-05-24 21:07:47.506,0.0,VA,0.0,7.39,False
9329390,671ac45f9973e0447afe930ffebda0ca,2018-04-18 18:17:49.021,0.04,VA,0.0,7.39,False
9098528,455e667047e2f84988f80a701fabf037,2018-03-27 21:38:57.919,0.0,FL,0.0,7.39,True
9569030,3069349651afb03593af7d090535f5dc,2018-04-25 21:15:52.222,0.0,AL,0.0,7.39,False
6881907,2c51494b7b7ef5fa939c0f5fc18c307d,2017-10-25 03:42:42.426,0.0,NC,7.95,7.09,False
7113888,c4016d01db79e1f31b6c7e8f81f71f9b,2017-11-13 19:44:33.380,0.0,TX,0.0,7.09,False
6910285,2283ede680c64be7b20c8ce79b2e1a3f,2017-10-26 23:18:06.426,0.0,CA,0.0,7.09,False
6895192,3cf18504fa3e5b9d0f88010d4c159662,2017-10-30 18:16:02.876,0.0,AR,0.0,7.09,False
6949826,cb34b1426df8f508ebe306b5226e64b6,2017-10-30 13:17:34.462,0.04,TX,0.0,7.09,False
6891773,c87674899d2092f60d8050fd83808de5,2017-10-31 18:36:01.227,0.075,MI,0.0,7.09,False
6965691,10639c6b5c17f5c58403e8a9f15b0feb,2017-10-31 05:23:49.938,0.0,CA,7.95,7.09,False
6958811,7f10d32cf9d1bd3cd21d15f02ff0d985,2017-11-01 19:45:21.255,0.0,KY,7.95,7.09,False
7327029,5257965ab1abf7178509a8728f46deee,2017-11-22 19:40:59.958,0.0,TX,5.95,7.09,False
6977110,b029deb6bd4492b0064103c994fe4f58,2017-11-03 00:10:13.149,0.0,CA,0.0,7.09,False
6905700,e2deaafa5b0e4faf520448f84b3d2cbd,2017-11-13 13:49:47.300,0.0,TX,0.0,7.09,False
7196734,df065da78d2bdafdbcae8a6279d351af,2017-11-14 21:24:10.232,0.04,UT,0.0,7.09,False
6881352,7ce33fb4e78a915f668a1e9506e4b42f,2017-11-05 13:55:20.372,0.04,OK,0.0,7.09,False
7330254,d619ed3d9625e544a3480cc973e4e231,2017-11-25 04:14:56.605,0.0,TN,0.0,7.09,False
7074056,d4325fc20e6f61ccfdd14c79bb0beef4,2017-11-07 19:17:03.905,0.125,IL,0.0,7.09,False
5549400,2b1021cce40d34fced9bf2c1d0328651,2017-11-18 14:18:33.508,0.0,NC,5.95,7.09,False
7397085,4ee81b00814af6b9e2d7a4cf579a41af,2017-11-28 01:34:24.886,0.0,TX,0.0,7.09,False
7095892,d52780e5e14cb21c163c9333cd626952,2017-11-09 18:56:58.296,0.0,TX,0.0,7.09,False
7265511,e84d02e11507191e7ad6ff454d506366,2017-11-20 22:20:58.582,0.075,OK,0.0,7.09,False
6855200,0734d5883eea86c4faa3ca0226a3bc3c,2017-11-11 18:50:52.340,0.0,NC,5.95,7.09,False
7161666,7eb74fd8c52c42cdb3109fcf30107b7d,2017-11-12 22:38:59.498,0.0,TX,0.0,7.09,False
7050997,3e1554a8e34392fe1de20de4a5add42c,2017-11-14 16:08:36.963,0.04,NC,0.0,7.09,False
7390942,e39c17251e5e11bb17350875b2a36a2a,2017-12-04 13:25:23.154,0.0,OH,7.95,7.09,False
7219484,49f234ee6ddcd26a660d01b2bdb0338b,2017-12-05 00:00:02.479,0.0,AR,0.0,7.09,False
7232842,1475edba1a7033097b4c87819249a8ac,2017-11-16 20:25:13.953,0.04,NH,0.0,7.09,False
7389451,459921a861b46044a90a473e373a58ed,2017-11-27 18:48:49.980,0.0,NY,5.95,7.09,False
7017481,548a890fda1be7ad2a53c247b54c4adc,2017-11-19 19:37:19.199,0.0,LA,7.95,7.09,False
7297108,5dc7a4b3ca27844df908ee29304eca99,2017-11-20 21:13:52.769,0.04,AL,0.0,7.09,False
7413196,eb7a7ef05eeccbe86f6b3c2ccd043e1f,2017-11-28 23:31:48.592,0.0,IL,0.0,7.09,False
7115438,e39c17251e5e11bb17350875b2a36a2a,2017-11-13 19:31:51.708,0.0,OH,0.0,7.09,False
7189798,c0bbb047938cf6b9e7a1b0497d724dff,2017-11-14 13:51:32.393,0.0,GA,7.95,7.09,True
6591011,e84d02e11507191e7ad6ff454d506366,2017-11-14 22:17:17.280,0.075,OK,0.0,7.09,False
6945087,26538be63214d29fac5939c68cfe8982,2017-11-15 15:28:00.886,0.0,TX,7.95,7.09,False
7150293,bf463970e694b26c1ea00b8be9f793b0,2017-12-13 21:57:37.763,0.0,KY,5.95,7.09,False
7081646,907281c61abc5e7f2cf494c1c1c2c2c2,2017-11-16 22:21:18.177,0.0,VA,7.95,7.09,False
7241712,1475edba1a7033097b4c87819249a8ac,2017-11-17 04:34:14.915,0.0,NH,5.95,7.09,False
7510411,e84d02e11507191e7ad6ff454d506366,2017-12-05 21:39:58.336,0.0,OK,0.0,7.09,False
7275978,4ec0a6f919061cc4d1a8cd996503e282,2017-11-19 13:35:53.098,0.0,GA,7.95,7.09,False
7168049,0da7c0a805d43e27546cc294e1773941,2017-11-19 23:15:57.107,0.0,MS,7.95,7.09,False
7546694,516d403fea8ff8bc52b6e54b39186103,2017-12-08 14:21:37.608,0.04,TX,0.0,7.09,False
16191084,a7be387d03086a234d81ffa774638205,2019-02-23 08:13:57.197,0.0,SC,7.95,7.39,False
6909836,9f1004ac8ea11ee7995ba30f3ba8cf43,2017-12-11 17:37:05.081,0.0,MI,7.95,7.09,False
7388788,01e08f128b596ff95932bab1274199d1,2017-11-30 01:20:28.184,0.0,MT,0.0,7.09,False
7407933,344e62e4e8ed5f90a821c64f20988122,2017-12-11 21:41:37.361,0.0,VA,7.95,7.09,False
7556727,ef77440bc60054a9bc3cc378d2a862a6,2017-12-12 21:34:23.289,0.0,TX,7.95,7.09,False
7507104,496ec876480dc2672f40280762b64f89,2017-12-05 02:12:23.968,0.0,IL,0.0,7.09,False
7291085,4c56f307e752525c33eae46d18b176be,2017-11-26 18:19:21.917,0.0,PA,5.95,7.09,False
29604133,dee7ca2a32309d30989195c8f09793b0,2020-04-13 01:22:33.715,0.0,LA,0.0,8.52,False
15100936,dee7ca2a32309d30989195c8f09793b0,2019-01-13 04:16:51.010,0.0,LA,0.0,14.69,True
10394437,dee7ca2a32309d30989195c8f09793b0,2018-06-25 02:51:09.919,0.0,LA,0.0,7.39,False
10944771,dee7ca2a32309d30989195c8f09793b0,2018-07-27 03:22:13.602,0.075,LA,0.0,7.39,True
7906353,dee7ca2a32309d30989195c8f09793b0,2018-01-07 21:42:03.809,0.04,LA,0.0,7.09,False
7623716,b41eab3c985332af2219461744083931,2018-01-08 18:02:51.678,0.0,AL,5.95,7.09,False
7900906,081f70a5b21f5285202e0a7aa7b91297,2018-01-10 00:31:52.004,0.0,OH,0.0,7.09,False
7964801,cf30779a2d51983a51912ba2d0916500,2018-01-12 15:28:46.155,0.125,TX,0.0,7.09,False
63366945,9f1004ac8ea11ee7995ba30f3ba8cf43,2020-09-21 03:17:50.950,0.0,MI,0.0,10.04,False
7669239,9f1004ac8ea11ee7995ba30f3ba8cf43,2017-12-18 18:04:00.023,0.0,MI,0.0,7.09,False
9694169,4ee81b00814af6b9e2d7a4cf579a41af,2018-05-04 21:45:33.607,0.0,TX,0.0,7.39,False
9786238,4ee81b00814af6b9e2d7a4cf579a41af,2018-05-09 21:55:41.259,0.0,TX,0.0,7.39,False
8217750,4ee81b00814af6b9e2d7a4cf579a41af,2018-02-05 22:47:46.240,0.0,TX,0.0,7.09,True
7729953,4ee81b00814af6b9e2d7a4cf579a41af,2017-12-19 22:27:30.704,0.0,TX,7.95,7.09,False
9582203,4ee81b00814af6b9e2d7a4cf579a41af,2018-05-01 02:04:17.250,0.0,TX,0.0,7.39,False
9933235,4ee81b00814af6b9e2d7a4cf579a41af,2018-05-17 20:57:47.197,0.0,TX,0.0,7.39,True
7633632,4ee81b00814af6b9e2d7a4cf579a41af,2017-12-14 21:48:12.363,0.04,TX,0.0,7.09,True
8366239,4ee81b00814af6b9e2d7a4cf579a41af,2018-02-21 19:10:55.567,0.0,TX,0.0,7.39,False
7571177,4ee81b00814af6b9e2d7a4cf579a41af,2017-12-12 23:52:04.076,0.075,TX,0.0,7.09,True
9076173,4ee81b00814af6b9e2d7a4cf579a41af,2018-03-27 16:32:52.363,0.0,TX,0.0,7.39,False
7703784,4ee81b00814af6b9e2d7a4cf579a41af,2017-12-18 20:22:12.029,0.0,TX,0.0,7.09,False
7519610,c8b1eaabfc2e0565f2adf0a5307987c8,2017-12-21 20:57:41.297,0.0,GA,0.0,7.09,False
7429855,c9de51451d12502ea6ffe0728150ba42,2017-11-29 21:34:39.281,0.04,TX,0.0,7.09,False
7428854,d360fc9d0782cc0006ec031d94cd4f86,2017-12-11 22:59:32.457,0.0,TX,7.95,7.09,False
7886959,0587750c4979a1be500d750569d4cfd2,2018-01-17 16:08:27.731,0.0,IA,0.0,7.09,False
7461836,548a890fda1be7ad2a53c247b54c4adc,2017-12-01 21:19:48.269,0.0,LA,5.95,7.09,False
26118470,5ef60d6a26069b95ce627d5986f3a047,2019-12-13 02:33:36.228,0.0,NY,0.0,12.27,False
13330879,5ef60d6a26069b95ce627d5986f3a047,2018-11-06 14:53:54.710,0.0,NY,0.0,7.39,False
16657056,5ef60d6a26069b95ce627d5986f3a047,2019-03-13 18:19:06.216,0.0,NY,0.0,7.94,False
7974555,5ef60d6a26069b95ce627d5986f3a047,2018-01-18 15:54:21.862,0.04,NY,0.0,7.09,False
7636795,c8f0afd39fe4a7713b2e20a9ecaac640,2017-12-13 03:24:27.935,0.0,WI,5.95,7.09,False
87864347,83b3522e9725045c20386500b933b743,2020-12-09 19:08:01.883,0.125,OH,1.93,11.13,False
19364693,83b3522e9725045c20386500b933b743,2019-06-05 13:05:06.953,0.198,OH,0.0,7.94,False
14137080,83b3522e9725045c20386500b933b743,2018-12-06 17:49:20.058,0.075,OH,0.0,7.39,False
7865390,83b3522e9725045c20386500b933b743,2018-02-22 22:08:14.868,0.0,OH,0.0,7.39,False
53203401,78208c6fbe3ce6d59c5f4257f7887e89,2020-08-07 19:18:08.828,0.0,GA,0.0,9.04,False
7877350,78208c6fbe3ce6d59c5f4257f7887e89,2018-01-04 18:46:29.846,0.04,GA,0.0,7.09,False
8050763,b6479160d3df9d3478e3f3d1823ff62a,2018-01-22 01:05:32.818,0.0,GA,0.0,7.09,False
18490252,925a64caeb50d4e21ebfcff3e25f7380,2019-05-07 17:28:04.168,0.0,SC,0.0,7.94,False
14195875,925a64caeb50d4e21ebfcff3e25f7380,2018-11-27 02:45:02.225,0.198,SC,5.95,7.39,False
8067444,925a64caeb50d4e21ebfcff3e25f7380,2018-01-23 17:48:51.628,0.04,SC,0.0,7.09,False
7665903,17e0cdf122b2abf37b878ccd8ed5a377,2017-12-15 00:07:43.869,0.0,SC,7.95,7.09,False
23133252,2c51494b7b7ef5fa939c0f5fc18c307d,2019-09-30 00:54:18.770,0.0,NC,7.95,8.54,False
20240683,2c51494b7b7ef5fa939c0f5fc18c307d,2019-06-28 17:27:23.742,0.0,NC,7.95,7.94,False
12769677,2c51494b7b7ef5fa939c0f5fc18c307d,2018-10-13 17:00:33.132,0.0,NC,7.95,7.39,False
22948036,2c51494b7b7ef5fa939c0f5fc18c307d,2019-09-19 20:47:07.714,0.0,NC,7.95,8.54,False
14124469,2c51494b7b7ef5fa939c0f5fc18c307d,2018-11-27 05:05:00.127,0.198,NC,7.95,7.39,False
8507150,2c51494b7b7ef5fa939c0f5fc18c307d,2018-02-21 18:26:13.030,0.0,NC,7.95,7.39,False
10716973,2c51494b7b7ef5fa939c0f5fc18c307d,2018-07-28 12:52:28.856,0.0,NC,7.95,7.39,True
9163290,2c51494b7b7ef5fa939c0f5fc18c307d,2018-04-01 19:40:03.572,0.0,NC,7.95,7.39,False
8388812,2c51494b7b7ef5fa939c0f5fc18c307d,2018-02-14 00:02:51.561,0.0,NC,7.95,7.09,False
89450467,907281c61abc5e7f2cf494c1c1c2c2c2,2020-12-07 22:34:55.836,0.0,VA,10.0,13.0,False
24281616,907281c61abc5e7f2cf494c1c1c2c2c2,2019-10-23 21:56:19.123,0.0,VA,0.0,8.0,False
21629289,907281c61abc5e7f2cf494c1c1c2c2c2,2019-08-12 20:04:29.715,0.0,VA,0.0,7.3,False
84724091,907281c61abc5e7f2cf494c1c1c2c2c2,2020-11-19 19:54:28.359,0.0,VA,10.0,11.65,False
16444686,907281c61abc5e7f2cf494c1c1c2c2c2,2019-03-04 22:17:24.982,0.0,VA,0.0,7.94,False
20211575,907281c61abc5e7f2cf494c1c1c2c2c2,2019-06-27 19:27:30.204,0.0,VA,0.0,7.94,False
17772784,907281c61abc5e7f2cf494c1c1c2c2c2,2019-04-18 21:18:46.890,0.0,VA,0.0,7.94,False
25053118,907281c61abc5e7f2cf494c1c1c2c2c2,2019-11-18 18:47:24.504,0.0,VA,0.0,8.0,False
20963814,907281c61abc5e7f2cf494c1c1c2c2c2,2019-07-31 19:11:05.664,0.0,VA,0.0,0.0,False
19218840,907281c61abc5e7f2cf494c1c1c2c2c2,2019-06-04 21:47:11.285,0.0,VA,0.0,7.94,False
15697645,907281c61abc5e7f2cf494c1c1c2c2c2,2019-02-12 21:05:45.185,0.125,VA,0.0,7.39,False
14181270,907281c61abc5e7f2cf494c1c1c2c2c2,2018-11-27 04:55:33.641,0.198,VA,0.0,6.8,False
15030908,907281c61abc5e7f2cf494c1c1c2c2c2,2019-01-09 18:58:42.639,0.0,VA,0.0,7.39,False
14383561,907281c61abc5e7f2cf494c1c1c2c2c2,2018-12-07 22:54:58.690,0.04,VA,0.0,7.39,False
14061570,907281c61abc5e7f2cf494c1c1c2c2c2,2018-11-26 21:26:37.254,0.198,VA,0.0,7.39,False
27410732,907281c61abc5e7f2cf494c1c1c2c2c2,2020-01-30 18:45:58.842,0.0,VA,8.95,8.0,False
23721453,907281c61abc5e7f2cf494c1c1c2c2c2,2019-10-09 20:26:28.263,0.0,VA,0.0,8.27,False
14816394,907281c61abc5e7f2cf494c1c1c2c2c2,2018-12-28 22:40:37.921,0.0,VA,7.95,7.39,False
11188316,907281c61abc5e7f2cf494c1c1c2c2c2,2018-07-27 20:35:47.254,0.0,VA,0.0,7.39,False
9786071,907281c61abc5e7f2cf494c1c1c2c2c2,2018-05-08 21:22:35.775,0.0,VA,7.95,7.39,False
13323533,907281c61abc5e7f2cf494c1c1c2c2c2,2018-11-06 22:23:04.855,0.04,VA,0.0,7.39,False
19522700,907281c61abc5e7f2cf494c1c1c2c2c2,2019-06-10 21:21:03.636,0.0,VA,0.0,7.94,False
17247513,907281c61abc5e7f2cf494c1c1c2c2c2,2019-04-02 18:48:29.851,0.0,VA,0.0,7.94,False
15921310,907281c61abc5e7f2cf494c1c1c2c2c2,2019-02-18 22:49:33.704,0.0,VA,0.0,7.39,False
13235407,907281c61abc5e7f2cf494c1c1c2c2c2,2018-11-02 18:03:09.489,0.0,VA,0.0,7.39,False
11828680,907281c61abc5e7f2cf494c1c1c2c2c2,2018-08-28 19:32:52.101,0.0,VA,0.0,7.39,False
10750226,907281c61abc5e7f2cf494c1c1c2c2c2,2018-07-05 21:03:30.937,0.0,VA,0.0,7.39,False
9333990,907281c61abc5e7f2cf494c1c1c2c2c2,2018-04-11 21:51:10.771,0.0,VA,0.0,7.39,False
9765858,907281c61abc5e7f2cf494c1c1c2c2c2,2018-05-07 21:01:32.930,0.0,VA,0.0,7.39,False
7663433,907281c61abc5e7f2cf494c1c1c2c2c2,2017-12-15 22:44:48.136,0.0,VA,0.0,7.09,False
7948171,907281c61abc5e7f2cf494c1c1c2c2c2,2018-01-10 20:13:36.488,0.0,VA,0.0,7.09,False
8504741,907281c61abc5e7f2cf494c1c1c2c2c2,2018-02-21 15:51:56.269,0.0,VA,0.0,7.39,False
7697246,e0f12aee8e20bf1ac9e69263ebbe713f,2017-12-17 15:44:10.018,0.04,IL,0.0,7.09,True
7532221,2b1021cce40d34fced9bf2c1d0328651,2017-12-06 19:37:20.677,0.0,NC,7.95,7.09,False
7976798,9e60427c69e953780eb536d0e0d02175,2018-01-13 21:44:27.943,0.0,TN,5.95,7.09,False
8173770,e9a5e01b49841fe1fb1abe3ae61e7b7a,2018-01-30 18:01:46.994,0.0,AL,7.95,7.09,False
23316371,26538be63214d29fac5939c68cfe8982,2019-12-30 17:28:04.184,0.0,TX,8.95,8.54,False
8189345,4aa650e1f268a340d2720fbda6b8fb52,2018-02-06 16:05:14.737,0.0,AZ,0.0,7.09,True
8272067,4aa650e1f268a340d2720fbda6b8fb52,2018-02-06 16:11:08.305,0.04,AZ,0.0,7.09,False
7561221,0587750c4979a1be500d750569d4cfd2,2017-12-10 01:50:57.811,0.0,IA,0.0,7.09,False
7581248,8f027f83d638ebf16d9b06493d78c0eb,2017-12-11 14:38:29.817,0.0,MS,0.0,7.09,False
8025455,9cd1defe50d3f1204188fde8e4845867,2018-01-31 06:16:50.889,0.0,MO,0.0,7.09,False
7744754,cf30779a2d51983a51912ba2d0916500,2017-12-21 16:54:27.648,0.0,TX,7.95,7.09,False
17328811,c4016d01db79e1f31b6c7e8f81f71f9b,2019-04-04 19:53:25.538,0.0,TX,0.0,7.94,False
14132009,c4016d01db79e1f31b6c7e8f81f71f9b,2018-11-28 11:43:05.193,0.0,TX,0.0,7.39,False
12014075,c4016d01db79e1f31b6c7e8f81f71f9b,2018-09-08 16:05:36.694,0.0,TX,0.0,7.39,False
13623371,c4016d01db79e1f31b6c7e8f81f71f9b,2018-11-19 21:48:56.734,0.04,TX,0.0,7.39,False
11867040,c4016d01db79e1f31b6c7e8f81f71f9b,2018-08-30 20:04:09.647,0.0,TX,0.0,7.39,False
14795853,c4016d01db79e1f31b6c7e8f81f71f9b,2019-01-16 17:51:13.696,0.125,TX,0.0,14.69,False
11120763,c4016d01db79e1f31b6c7e8f81f71f9b,2018-08-12 13:45:01.499,0.0,TX,7.95,7.39,False
7614615,c4016d01db79e1f31b6c7e8f81f71f9b,2017-12-11 22:14:30.639,0.0,TX,7.95,7.09,False
7833783,5dde111613e6f4b7ba4637b3db8b1e93,2018-01-12 18:40:37.673,0.04,LA,0.0,7.09,False
7346780,92e32bed006aed6c21474d209aca990c,2018-01-03 13:21:26.492,0.0,TN,0.0,7.09,False
8461151,83d0602a4f5a81e45e981d69c47c01f7,2018-02-19 01:33:29.161,0.0,NJ,7.95,7.09,False
7843221,7fc50ff0f78a8bede92938330473675f,2018-01-04 23:43:14.788,0.0,AL,0.0,7.09,False
8088907,5945fa89273681f4790b9c934540e898,2018-01-25 15:46:19.088,0.0,OK,7.95,7.09,False
7925745,31501326943c7f3a3880a122143c714c,2018-01-08 20:42:38.840,0.0,MS,7.95,7.09,False
8327691,2a2c9afe766fae832407fe21d1909623,2018-02-10 02:32:47.279,0.0,FL,7.95,7.09,False
7651521,01bdd15beecac7b87e3b7d7c83cb3f7c,2017-12-16 00:43:20.166,0.0,FL,5.95,7.09,False
7685980,2e43cfef6a1cf0e338f088f5c827ccb3,2017-12-16 15:12:25.663,0.0,TX,5.95,7.09,False
8161756,8a3ea4c064e85470c7196055d47040d0,2018-02-13 01:05:49.510,0.125,OR,0.0,7.09,False
8252680,895656ba58f8185fd8f9a7c21c906695,2018-02-13 22:52:56.314,0.0,FL,0.0,7.09,False
9220776,e0f12aee8e20bf1ac9e69263ebbe713f,2018-04-17 23:41:25.759,0.0,IL,0.0,7.39,True
